Antenna signal,Address Resolution Protocol,Arrival Time,Time since reference or first frame,Beacon Interval,BSS Id,Channel Num,Channel Frequency,Channel Width,Code,Complementary Code Keying (CCK),Country Information,Destination address,Data rate (Mb/s),Dynamic Host Configuration Protocol,Direction,DS status,Duration,Duration Start,Duration End,EAPOL Key Length,EAPOL Length,EAPOL Type,Epoch Time,ESS capabilities,Flag Retry,Frame length on the wire,Frame Number,Frame Type,GTK,Hardware type,Header length,IBSS status,IGTK,KCK,Key Data Length,KEK,Key MIC,Key Nonce,Logical-Link Control,MAC timestamp,Message number,More Data,NetBIOS Name Service,Orthogonal Frequency-Division Multiplexing (OFDM),Opcode,OUI,PMKID,PWR MGT,Present flags,TSFT,TSF timestamp,Protected flag,Protocol type,Reason code,Receiver address,Replay Counter,RX flags,Sender IP address,Sender MAC address,Sequence number,Signal strength (dBm),Source address,SSID,Subtype,Tag length,Tag,Target IP address,Target MAC address,Time to live,Time delta from previous captured frame,Time delta from previous displayed frame,Timestamp value,Timestamp echo reply,Transmitter address,Checksum Status,Checksum Code,Destination IP Address,ICMPv6 Excluded Multicast Address,ICMPv6 Nonce,ICMPv6 Multicast Address Records,IPv4 Address,Protocol,Acknowledgment Flag,Bad Checksum,Destination Port,FIN Flag,PUSH Flag,RTO based on delta from frame,SEQ/ACK analysis,Suspected Retransmission,Suspected Out-of-Order,SYN Flag,tcp.analysis.reused_ports,TCP payload,TCP Analysis Flags,TCP Spurious Retransmission,TCP Sequence Number,TCP Sequence Number (raw),TCP Source Port,Time since first frame in TCP stream,Time since previous frame in TCP stream,Transaction ID DNS,Destination Port UDP,Source Port UDP,Account,Authenticated in Frame,Command,Data,Length,Data Offset,Domain,Error Code Type,Generic Execute,Generic Read,Generic Write,GUID Handle File,Header Length,Host SMBv2,Multiplex ID,NT Status,Previous Session Id,Process Id,ProtocolId,Request/Response,Security Signatures,Server Component,Session Flags,Session Id,Tree Id,Write Length,Write Request,TLS Algorithm,Connection ID,Content Type,Description [TLS Message],Length [TLS Message],Level [TLS Message],Application Data Protocol [TLS],Handshake Type [TLS],Session Ticket Length [TLS],Version [TLS],Additional RRs,Answer RRs,Authoritative,Authority RRs,Broadcast Address,Client hardware address padding,Client IP address,Client MAC address,Connection,Content length,Content-Type,Cookie DHCP,Cookie SSH,Date,DH GEX Max,DH GEX Min,DH GEX Number of Bits,DHCP Server Identifier,DNS Additional Data length,DNS Response Flag,DNS Retransmission Flag,DNS query retransmission,DNS Questions,Domain Name,Domain Name Server,File Data,Full request URI,Group,Host,Hardware type,Host key type length,Host key length,Last-Modified [HTTP],Location,Message Code,M-SEARCH*HTTP/1.1\\r\\n,Message type [DHCP],Name,Name Length,Next server IP address,Next request in frame,Next response in frame,Non-authenticated data,Opcode,Packet Length [SSH],Packet Length (encrypted)  [SSH],Padding Length [SSH],Padding String [SSH],Relay agent IP address,Request Method,Request in frame,Request URI,Request URI Path,Request URI Query,Request URI Query Parameter,Request Version,Response line,Response Version,Response in frame,Response Phrase,Router,Server,Severity level,Status Code,Status Code Description,Supported Protocol,Time since request [HTTP],Transaction ID [DHCP]
"-33 dBm,-38 dBm,-33 dBm",,"Dec 13, 2020 20:52:48.856751000 GTB Standard Time",36.557427,0.102400 [Seconds],0c:9d:92:54:fe:34,36,5180MHz,,DE,FALSE,"SSID parameter set,Supported Rates,Traffic Indication Map (TIM),Country Information,Power Constraint,TPC Report,RSN Information,QBSS Load Element,HT Capabilities (802.11n D1.10),HT Information (802.11n D1.10),Extended Capabilities,VHT Capabilities,VHT Ope",ff:ff:ff:ff:ff:ff,6,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),408\302\265s,34920800414\302\265s,34920800822\302\265s,,,,1607885569,Transmitter is an AP,Frame is not being retransmitted,342,710,Management frame,,,56,Transmitter belongs to a BSS,,,,,,,,34920800822,,No data buffered,,TRUE,,"00:10:18 (Broadcom),00:50:f2 (Microsoft Corp.)",,STA will stay up,β\234\223,"Present,Absent,Absent",34920800822,Data is not protected,,,ff:ff:ff:ff:ff:ff,,"Present,Absent,Absent",,,3504,-33 dBm,0c:9d:92:54:fe:34,ASUS_5G,8,"7,8,4,52,1,2,20,5,26,22,8,12,5,2,9,24,5",β\234\223,,,,0.102417,0.102417,,,0c:9d:92:54:fe:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-33 dBm,-38 dBm,-33 dBm",,"Dec 13, 2020 20:52:48.916058000 GTB Standard Time",36.616734,,,36,5180MHz,,,FALSE,,,24,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),28\302\265s,34920860525\302\265s,34920860553\302\265s,,,,1607885569,,Frame is not being retransmitted,76,711,Control frame,,,56,,,,,,,,,34920860553,,No data buffered,,TRUE,,,,STA will stay up,β\234\223,"Present,Absent,Absent",34920860553,Data is not protected,,,50:3e:aa:e4:01:93,,"Present,Absent,Absent",,,,-33 dBm,,,11,,,,,,0.059307,0.059307,,,0c:9d:92:54:fe:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-64 dBm,-64 dBm,-65 dBm",,"Dec 13, 2020 20:52:48.917958000 GTB Standard Time",36.618634,,,36,5180MHz,,,FALSE,,,24,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),28\302\265s,34920862411\302\265s,34920862439\302\265s,,,,1607885569,,Frame is not being retransmitted,76,712,Control frame,,,56,,,,,,,,,34920862439,,No data buffered,,TRUE,,,,STA will stay up,β\234\223,"Present,Absent,Absent",34920862439,Data is not protected,,,0c:9d:92:54:fe:34,,"Present,Absent,Absent",,,,-65 dBm,,,11,,,,,,0.0019,0.0019,,,50:3e:aa:e4:01:93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-33 dBm,-38 dBm,-33 dBm",,"Dec 13, 2020 20:52:48.917981000 GTB Standard Time",36.618657,,,36,5180MHz,,,FALSE,,,24,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),28\302\265s,34920862457\302\265s,34920862485\302\265s,,,,1607885569,,Frame is not being retransmitted,70,713,Control frame,,,56,,,,,,,,,34920862485,,No data buffered,,TRUE,,,,STA will stay up,β\234\223,"Present,Absent,Absent",34920862485,Data is not protected,,,50:3e:aa:e4:01:93,,"Present,Absent,Absent",,,,-33 dBm,,,12,,,,,,0.000023,0.000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-33 dBm,-38 dBm,-33 dBm",,"Dec 13, 2020 20:52:48.918114000 GTB Standard Time",36.61879,,,36,5180MHz,,,FALSE,,,24,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),32\302\265s,34920862572\302\265s,34920862604\302\265s,,,,1607885569,,Frame is not being retransmitted,88,714,Control frame,,,56,,,,,,,,,34920862604,,No data buffered,,TRUE,,,,STA will stay up,β\234\223,"Present,Absent,Absent",34920862604,Data is not protected,,,50:3e:aa:e4:01:93,,"Present,Absent,Absent",,,,-33 dBm,,,9,,,,,,0.000133,0.000133,,,0c:9d:92:54:fe:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-64 dBm,-64 dBm,-65 dBm",,"Dec 13, 2020 20:52:48.918430000 GTB Standard Time",36.619106,,,36,5180MHz,,,FALSE,,,24,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),28\302\265s,34920862891\302\265s,34920862919\302\265s,,,,1607885569,,Frame is not being retransmitted,76,715,Control frame,,,56,,,,,,,,,34920862919,,No data buffered,,TRUE,,,,STA will stay up,β\234\223,"Present,Absent,Absent",34920862919,Data is not protected,,,0c:9d:92:54:fe:34,,"Present,Absent,Absent",,,,-65 dBm,,,11,,,,,,0.000316,0.000316,,,50:3e:aa:e4:01:93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-33 dBm,-38 dBm,-33 dBm",,"Dec 13, 2020 20:52:48.918477000 GTB Standard Time",36.619153,,,36,5180MHz,,,FALSE,,,24,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),28\302\265s,34920862937\302\265s,34920862965\302\265s,,,,1607885569,,Frame is not being retransmitted,70,716,Control frame,,,56,,,,,,,,,34920862965,,No data buffered,,TRUE,,,,STA will stay up,β\234\223,"Present,Absent,Absent",34920862965,Data is not protected,,,50:3e:aa:e4:01:93,,"Present,Absent,Absent",,,,-33 dBm,,,12,,,,,,0.000047,0.000047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-33 dBm,-38 dBm,-33 dBm",,"Dec 13, 2020 20:52:48.918610000 GTB Standard Time",36.619286,,,36,5180MHz,,,FALSE,,,24,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),32\302\265s,34920863068\302\265s,34920863100\302\265s,,,,1607885569,,Frame is not being retransmitted,88,717,Control frame,,,56,,,,,,,,,34920863100,,No data buffered,,TRUE,,,,STA will stay up,β\234\223,"Present,Absent,Absent",34920863100,Data is not protected,,,50:3e:aa:e4:01:93,,"Present,Absent,Absent",,,,-33 dBm,,,9,,,,,,0.000133,0.000133,,,0c:9d:92:54:fe:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-64 dBm,-64 dBm,-64 dBm",,"Dec 13, 2020 20:52:48.944678000 GTB Standard Time",36.645354,,,36,5180MHz,,,FALSE,,,24,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),28\302\265s,34920889099\302\265s,34920889127\302\265s,,,,1607885569,,Frame is not being retransmitted,76,718,Control frame,,,56,,,,,,,,,34920889127,,No data buffered,,TRUE,,,,STA will stay up,β\234\223,"Present,Absent,Absent",34920889127,Data is not protected,,,0c:9d:92:54:fe:34,,"Present,Absent,Absent",,,,-64 dBm,,,11,,,,,,0.026068,0.026068,,,50:3e:aa:e4:01:93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-33 dBm,-39 dBm,-33 dBm",,"Dec 13, 2020 20:52:48.944683000 GTB Standard Time",36.645359,,,36,5180MHz,,,FALSE,,,24,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),28\302\265s,34920889145\302\265s,34920889173\302\265s,,,,1607885569,,Frame is not being retransmitted,70,719,Control frame,,,56,,,,,,,,,34920889173,,No data buffered,,TRUE,,,,STA will stay up,β\234\223,"Present,Absent,Absent",34920889173,Data is not protected,,,50:3e:aa:e4:01:93,,"Present,Absent,Absent",,,,-33 dBm,,,12,,,,,,0.000005,0.000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-33 dBm,-38 dBm,-33 dBm",,"Dec 13, 2020 20:52:48.944810000 GTB Standard Time",36.645486,,,36,5180MHz,,,FALSE,,,24,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),32\302\265s,34920889264\302\265s,34920889296\302\265s,,,,1607885569,,Frame is not being retransmitted,88,720,Control frame,,,56,,,,,,,,,34920889296,,No data buffered,,TRUE,,,,STA will stay up,β\234\223,"Present,Absent,Absent",34920889296,Data is not protected,,,50:3e:aa:e4:01:93,,"Present,Absent,Absent",,,,-33 dBm,,,9,,,,,,0.000127,0.000127,,,0c:9d:92:54:fe:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-33 dBm,-38 dBm,-33 dBm",,"Dec 13, 2020 20:52:48.959116000 GTB Standard Time",36.659792,0.102400 [Seconds],0c:9d:92:54:fe:34,36,5180MHz,,DE,FALSE,"SSID parameter set,Supported Rates,Traffic Indication Map (TIM),Country Information,Power Constraint,TPC Report,RSN Information,QBSS Load Element,HT Capabilities (802.11n D1.10),HT Information (802.11n D1.10),Extended Capabilities,VHT Capabilities,VHT Ope",ff:ff:ff:ff:ff:ff,6,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),408\302\265s,34920902790\302\265s,34920903198\302\265s,,,,1607885569,Transmitter is an AP,Frame is not being retransmitted,342,721,Management frame,,,56,Transmitter belongs to a BSS,,,,,,,,34920903198,,No data buffered,,TRUE,,"00:10:18 (Broadcom),00:50:f2 (Microsoft Corp.)",,STA will stay up,β\234\223,"Present,Absent,Absent",34920903198,Data is not protected,,,ff:ff:ff:ff:ff:ff,,"Present,Absent,Absent",,,3505,-33 dBm,0c:9d:92:54:fe:34,ASUS_5G,8,"7,8,4,52,1,2,20,5,26,22,8,12,5,2,9,24,5",β\234\223,,,,0.014306,0.014306,,,0c:9d:92:54:fe:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-33 dBm,-38 dBm,-33 dBm",,"Dec 13, 2020 20:52:48.959276000 GTB Standard Time",36.659952,,0c:9d:92:54:fe:34,36,5180MHz,,,FALSE,,01:80:c2:00:00:00,6,,,Frame from DS to a STA via AP(To DS: 0 From DS: 1),136\302\265s,34920903504\302\265s,34920903640\302\265s,,,,1607885569,,Frame is not being retransmitted,138,722,Data frame,,,56,,,,,,,,β\234\223,34920903640,,Data is buffered for STA at AP,,TRUE,,,,STA will stay up,β\234\223,"Present,Absent,Absent",34920903640,Data is protected,,,01:80:c2:00:00:00,,"Present,Absent,Absent",,,3506,-33 dBm,0c:9d:92:54:fe:34,,0,,,,,,0.00016,0.00016,,,0c:9d:92:54:fe:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-33 dBm,-39 dBm,-33 dBm",,"Dec 13, 2020 20:52:48.959518000 GTB Standard Time",36.660194,,0c:9d:92:54:fe:34,36,5180MHz,,,FALSE,,33:33:00:00:00:16,6,,,Frame from DS to a STA via AP(To DS: 0 From DS: 1),196\302\265s,34920903615\302\265s,34920903811\302\265s,,,,1607885569,,Frame is not being retransmitted,184,723,Data frame,,,56,,,,,,,,β\234\223,34920903811,,No data buffered,,TRUE,,,,STA will stay up,β\234\223,"Present,Absent,Absent",34920903811,Data is protected,,,33:33:00:00:00:16,,"Present,Absent,Absent",,,3507,-33 dBm,50:3e:aa:e4:01:93,,0,,,,,,0.000242,0.000242,,,0c:9d:92:54:fe:34,,,,1,,Changed to exclude,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-64 dBm,-64 dBm,-65 dBm",,"Dec 13, 2020 20:52:49.008661000 GTB Standard Time",36.709337,,,36,5180MHz,,,FALSE,,,24,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),28\302\265s,34920953066\302\265s,34920953094\302\265s,,,,1607885569,,Frame is not being retransmitted,76,724,Control frame,,,56,,,,,,,,,34920953094,,No data buffered,,TRUE,,,,STA will stay up,β\234\223,"Present,Absent,Absent",34920953094,Data is not protected,,,0c:9d:92:54:fe:34,,"Present,Absent,Absent",,,,-65 dBm,,,11,,,,,,0.049143,0.049143,,,50:3e:aa:e4:01:93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-32 dBm,-38 dBm,-32 dBm",,"Dec 13, 2020 20:52:49.008666000 GTB Standard Time",36.709342,,,36,5180MHz,,,FALSE,,,24,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),28\302\265s,34920953113\302\265s,34920953141\302\265s,,,,1607885569,,Frame is not being retransmitted,70,725,Control frame,,,56,,,,,,,,,34920953141,,No data buffered,,TRUE,,,,STA will stay up,β\234\223,"Present,Absent,Absent",34920953141,Data is not protected,,,50:3e:aa:e4:01:93,,"Present,Absent,Absent",,,,-32 dBm,,,12,,,,,,0.000005,0.000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-33 dBm,-38 dBm,-33 dBm",,"Dec 13, 2020 20:52:49.061528000 GTB Standard Time",36.762204,0.102400 [Seconds],0c:9d:92:54:fe:34,36,5180MHz,,DE,FALSE,"SSID parameter set,Supported Rates,Traffic Indication Map (TIM),Country Information,Power Constraint,TPC Report,RSN Information,QBSS Load Element,HT Capabilities (802.11n D1.10),HT Information (802.11n D1.10),Extended Capabilities,VHT Capabilities,VHT Ope",ff:ff:ff:ff:ff:ff,6,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),408\302\265s,34921005190\302\265s,34921005598\302\265s,,,,1607885569,Transmitter is an AP,Frame is not being retransmitted,342,726,Management frame,,,56,Transmitter belongs to a BSS,,,,,,,,34921005598,,No data buffered,,TRUE,,"00:10:18 (Broadcom),00:50:f2 (Microsoft Corp.)",,STA will stay up,β\234\223,"Present,Absent,Absent",34921005598,Data is not protected,,,ff:ff:ff:ff:ff:ff,,"Present,Absent,Absent",,,3508,-33 dBm,0c:9d:92:54:fe:34,ASUS_5G,8,"7,8,4,52,1,2,20,5,26,22,8,12,5,2,9,24,5",β\234\223,,,,0.052862,0.052862,,,0c:9d:92:54:fe:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-32 dBm,-39 dBm,-32 dBm",,"Dec 13, 2020 20:52:49.163905000 GTB Standard Time",36.864581,0.102400 [Seconds],0c:9d:92:54:fe:34,36,5180MHz,,DE,FALSE,"SSID parameter set,Supported Rates,Traffic Indication Map (TIM),Country Information,Power Constraint,TPC Report,RSN Information,QBSS Load Element,HT Capabilities (802.11n D1.10),HT Information (802.11n D1.10),Extended Capabilities,VHT Capabilities,VHT Ope",ff:ff:ff:ff:ff:ff,6,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),408\302\265s,34921107590\302\265s,34921107998\302\265s,,,,1607885569,Transmitter is an AP,Frame is not being retransmitted,342,727,Management frame,,,56,Transmitter belongs to a BSS,,,,,,,,34921107998,,No data buffered,,TRUE,,"00:10:18 (Broadcom),00:50:f2 (Microsoft Corp.)",,STA will stay up,β\234\223,"Present,Absent,Absent",34921107998,Data is not protected,,,ff:ff:ff:ff:ff:ff,,"Present,Absent,Absent",,,3509,-32 dBm,0c:9d:92:54:fe:34,ASUS_5G,8,"7,8,4,52,1,2,20,5,26,22,8,12,5,2,9,24,5",β\234\223,,,,0.102377,0.102377,,,0c:9d:92:54:fe:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-32 dBm,-40 dBm,-32 dBm",,"Dec 13, 2020 20:52:49.183905000 GTB Standard Time",36.884581,,,36,5180MHz,,,FALSE,,,24,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),28\302\265s,34921128340\302\265s,34921128368\302\265s,,,,1607885569,,Frame is not being retransmitted,76,728,Control frame,,,56,,,,,,,,,34921128368,,No data buffered,,TRUE,,,,STA will stay up,β\234\223,"Present,Absent,Absent",34921128368,Data is not protected,,,50:3e:aa:e4:01:93,,"Present,Absent,Absent",,,,-32 dBm,,,11,,,,,,0.02,0.02,,,0c:9d:92:54:fe:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-32 dBm,-40 dBm,-32 dBm",,"Dec 13, 2020 20:52:49.184333000 GTB Standard Time",36.885009,,,36,5180MHz,,,FALSE,,,24,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),28\302\265s,34921128774\302\265s,34921128802\302\265s,,,,1607885569,,Frame is not being retransmitted,76,729,Control frame,,,56,,,,,,,,,34921128802,,No data buffered,,TRUE,,,,STA will stay up,β\234\223,"Present,Absent,Absent",34921128802,Data is not protected,,,50:3e:aa:e4:01:93,,"Present,Absent,Absent",,,,-32 dBm,,,11,,,,,,0.000428,0.000428,,,0c:9d:92:54:fe:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-32 dBm,-40 dBm,-32 dBm",,"Dec 13, 2020 20:52:49.184602000 GTB Standard Time",36.885278,,,36,5180MHz,,,FALSE,,,24,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),28\302\265s,34921129042\302\265s,34921129070\302\265s,,,,1607885569,,Frame is not being retransmitted,76,730,Control frame,,,56,,,,,,,,,34921129070,,No data buffered,,TRUE,,,,STA will stay up,β\234\223,"Present,Absent,Absent",34921129070,Data is not protected,,,50:3e:aa:e4:01:93,,"Present,Absent,Absent",,,,-32 dBm,,,11,,,,,,0.000269,0.000269,,,0c:9d:92:54:fe:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-32 dBm,-40 dBm,-32 dBm",,"Dec 13, 2020 20:52:49.185013000 GTB Standard Time",36.885689,,,36,5180MHz,,,FALSE,,,24,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),28\302\265s,34921129455\302\265s,34921129483\302\265s,,,,1607885569,,Frame is not being retransmitted,76,731,Control frame,,,56,,,,,,,,,34921129483,,No data buffered,,TRUE,,,,STA will stay up,β\234\223,"Present,Absent,Absent",34921129483,Data is not protected,,,50:3e:aa:e4:01:93,,"Present,Absent,Absent",,,,-32 dBm,,,11,,,,,,0.000411,0.000411,,,0c:9d:92:54:fe:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-33 dBm,-40 dBm,-33 dBm",,"Dec 13, 2020 20:52:49.185422000 GTB Standard Time",36.886098,,,36,5180MHz,,,FALSE,,,24,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),28\302\265s,34921129858\302\265s,34921129886\302\265s,,,,1607885569,,Frame is not being retransmitted,76,732,Control frame,,,56,,,,,,,,,34921129886,,No data buffered,,TRUE,,,,STA will stay up,β\234\223,"Present,Absent,Absent",34921129886,Data is not protected,,,50:3e:aa:e4:01:93,,"Present,Absent,Absent",,,,-33 dBm,,,11,,,,,,0.000409,0.000409,,,0c:9d:92:54:fe:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"-64 dBm,-64 dBm,-64 dBm",,"Dec 13, 2020 20:52:49.186775000 GTB Standard Time",36.887451,,,36,5180MHz,,,FALSE,,,24,,,Not leaving DS or network is operating in AD-HOC mode (To DS: 0 From DS: 0),28\302\265s,34921131210\302\265s,34921131238\302\265s,,,,1607885569,,Frame is not being retransmitted,76,733,Control frame,,,56,,,,,,,,,34921131238,,No data buffered,,TRUE,,,,STA will stay up,β\234\223,"Present,Absent,Absent",34921131238,Data is not protected,,,0c:9d:92:54:fe:34,,"Present,Absent,Absent",,,,-64 dBm,,,11,,,,,,0.001353,0.001353,,,50:3e:aa:e4:01:93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
